ID,City,Group_size,Age,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age_Group_2,Occupation,Occupation_Group,Year,Needstates,Daypart,NeedstateGroup,Brand,Spontaneous,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Segmentation,NPS_P3M,NPS_P3M_Group,Awareness,Attribute,BrandImage,Visit,Spending,PPA
135594,Đà Nẵng,1.0,46.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Female,45+ y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,4.0,32.0,8.0
136267,Đà Nẵng,1.0,45.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Independent Cafe,Male,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good place for socializing,Highlands Coffee,2.0,20.0,10.0
137952,Đà Nẵng,4.0,24.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Female,20 - 24 y.o.,Job hunting,Other Occupations,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good place for working / studying,Highlands Coffee,6.0,60.0,10.0
138168,Đà Nẵng,4.0,30.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Milano,Female,30 - 34 y.o.,Housewife,None Working,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good value for money,Highlands Coffee,3.0,60.0,20.0
138488,Đà Nẵng,5.0,27.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Male,25 - 29 y.o.,Pupil / Student,None Working,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Friendly staff,Highlands Coffee,2.0,30.0,15.0
138550,Đà Nẵng,2.0,25.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Male,25 - 29 y.o.,Lecturer / Teacher,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),7.0,Detractive,Highlands Coffee,Feel I belong here,Highlands Coffee,30.0,240.0,8.0
138936,Đà Nẵng,3.0,33.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Female,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),5.0,Detractive,Highlands Coffee,Good music,Highlands Coffee,30.0,210.0,7.0
138940,Đà Nẵng,5.0,23.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Male,20 - 24 y.o.,Pupil / Student,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),5.0,Detractive,Highlands Coffee,Convenient location,Highlands Coffee,2.0,96.0,48.0
89963,Hồ Chí Minh,4.0,49.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,45+ y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,30.0,360.0,12.0
91854,Hồ Chí Minh,1.0,40.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,40 - 44 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,12.0,120.0,10.0
92813,Hồ Chí Minh,6.0,48.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Delicious food,Highlands Coffee,4.0,60.0,15.0
93050,Hồ Chí Minh,1.0,56.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,45+ y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,24.0,240.0,10.0
93191,Hồ Chí Minh,3.0,43.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,40 - 44 y.o.,Housewife,None Working,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Good tea taste,Highlands Coffee,2.0,80.0,40.0
94870,Hồ Chí Minh,2.0,57.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good music,Highlands Coffee,12.0,144.0,12.0
96568,Hồ Chí Minh,4.0,52.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,45+ y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,28.0,14.0
97223,Hồ Chí Minh,2.0,42.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,40 - 44 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good music,Highlands Coffee,4.0,48.0,12.0
103002,Hồ Chí Minh,3.0,28.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,25 - 29 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,8.0,144.0,18.0
107047,Hồ Chí Minh,2.0,45.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,30.0,300.0,10.0
109723,Hồ Chí Minh,2.0,46.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,45+ y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,8.0,160.0,20.0
109819,Hồ Chí Minh,3.0,27.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,40.0,20.0
110594,Hồ Chí Minh,2.0,55.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,45+ y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good music,Highlands Coffee,3.0,36.0,12.0
111872,Hồ Chí Minh,4.0,42.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,40 - 44 y.o.,Freelance,Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,30.0,300.0,10.0
111875,Hồ Chí Minh,3.0,38.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,35 - 39 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,24.0,288.0,12.0
112542,Hồ Chí Minh,3.0,35.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,35 - 39 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,4.0,40.0,10.0
112564,Hải Phòng,2.0,49.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,60.0,15.0
113432,Hồ Chí Minh,4.0,30.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Comfortable and relaxing environment,Highlands Coffee,8.0,96.0,12.0
115344,Cần Thơ,1.0,56.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,45+ y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,21.0,7.0
115962,Đà Nẵng,2.0,42.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,40.0,20.0
117706,Hồ Chí Minh,4.0,57.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,45+ y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Comfortable and relaxing environment,Highlands Coffee,5.0,100.0,20.0
118271,Hồ Chí Minh,3.0,55.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,45.0,15.0
120166,Hồ Chí Minh,2.0,40.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,40 - 44 y.o.,Officer - Staff level,White Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Delicious food,Highlands Coffee,4.0,60.0,15.0
121015,Đà Nẵng,2.0,37.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Socializing,Overall,Socializing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,8.0,96.0,12.0
121019,Đà Nẵng,1.0,47.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,30.0,240.0,8.0
121618,Hà Nội,1.0,60.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,45+ y.o.,Retirement,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,60.0,20.0
122192,Hồ Chí Minh,5.0,28.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,25 - 29 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Recommended by others,Highlands Coffee,4.0,60.0,15.0
122193,Hồ Chí Minh,3.0,54.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,45+ y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Recommended by others,Highlands Coffee,3.0,45.0,15.0
122254,Hồ Chí Minh,2.0,43.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,40 - 44 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,30.0,300.0,10.0
123548,Đà Nẵng,2.0,27.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Convenient location,Highlands Coffee,3.0,24.0,8.0
123550,Đà Nẵng,2.0,45.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Trung Nguyên,Female,45+ y.o.,Lecturer / Teacher,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Quick speed of service,Highlands Coffee,30.0,240.0,8.0
