ID,Year,City,Brand,Spontaneous,Awareness,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Frequency_Visit,PPA,Spending,Segmentation,NPS_P3M,NPS_P3M_Group
809956,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
809957,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
810313,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
811815,2019,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
813841,2019,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
816567,2019,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
818368,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
819927,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
820149,2019,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
820349,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
823248,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
823425,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
825313,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
826302,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
827338,2019,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
827711,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),4.0,Detractive
827732,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
834824,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
836496,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
837491,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
837515,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
852599,2019,Cần Thơ,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
749834,2019,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
752715,2019,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
801055,2019,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
812814,2019,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
816054,2019,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
816824,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
831960,2019,Cần Thơ,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
838856,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
843322,2019,Cần Thơ,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
766003,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
781095,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
799034,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
800622,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
809884,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
810241,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
813534,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
781452,2019,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
783544,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),4.0,Detractive
798786,2019,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
801036,2019,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
805168,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
805402,2019,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
805873,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
810614,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
813936,2019,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
814781,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
826092,2019,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Maybe do not know it,Unknown,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),2.0,Detractive
841292,2019,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
813973,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it very well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
829955,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know it very well,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
98102,2017,Cần Thơ,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
108889,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
109920,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
112337,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
119615,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
132625,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
135029,2017,Cần Thơ,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
135103,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
135234,2017,Cần Thơ,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138496,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138507,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138601,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
382263,2018,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
435316,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
451484,2018,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
460422,2018,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Unknown,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
113940,2017,Cần Thơ,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),4.0,Detractive
397995,2018,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),4.0,Detractive
109257,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
111462,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
119486,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
119488,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
119490,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
120125,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
131541,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
132160,2017,Cần Thơ,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
133890,2017,Cần Thơ,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
133891,2017,Cần Thơ,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
134814,2017,Cần Thơ,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
134992,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
138936,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
139180,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
390865,2018,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Unknown,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
407596,2018,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Unknown,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
413140,2018,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
415520,2018,Cần Thơ,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
437632,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
440145,2018,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
446187,2018,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
452709,2018,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
458710,2018,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
118281,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
125727,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
132956,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
134269,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
140441,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
362216,2018,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
383669,2018,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
387946,2018,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
392025,2018,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
398197,2018,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
414515,2018,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
424082,2018,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
435036,2018,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
437271,2018,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
440031,2018,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
440730,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
445272,2018,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
447544,2018,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Unknown,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
449582,2018,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,3.0,,,Seg.04 - Super Premium (VND 100K+),6.0,Detractive
